category,algorithm,language,time_s,energy_j,power_w,std_time_s,std_energy_j,std_power_w,n_runs,sem_time_s,sem_energy_j,sem_power_w,cv_time_pct,cv_energy_pct,platform,edp,aei,n_energy_local,n_time_local,ges_local,ges_global,rank_in_category,rank_in_algorithm,rank_in_cat_algo
memory_intensive_and_allocation_heavy,crc_32,java,0.0291051561,0.7692179,26.4109192,0.0011664543909188,0.0781483623507236,2.321784562905429,10,0.0003688652662008,0.0247126820440437,0.7342127454999644,4.0077242221657645,10.159457073310907,intel,0.022388207054414192,44.66637268315035,0.024492713850893952,0.013588461992777941,0.019040587921835946,0.019688758722199273,22.0,5.0,5.0
memory_intensive_and_allocation_heavy,crc_32,rust,0.0022937662,0.2039973,89.08986519999999,0.0002296283965602,0.0211900719575622,6.357709012618123,10,7.261487485828536e-05,0.0067008891168759,2.010484118045345,10.01097655725672,10.387427655935776,intel,0.00046792211163126,2137.1078116266435,0.0005185517283502375,0.0001373465293717256,0.0003279491288609815,0.004211185740341754,7.0,2.0,2.0
memory_intensive_and_allocation_heavy,huffman_coding,c,0.0020257833,0.2016232,99.4622363,5.844071594749295e-05,0.01512133569791,5.644544705381172,10,1.8480577048500288e-05,0.0047817862069407,1.7849617623648586,2.884845380426078,7.499799476404522,intel,0.00040844491145255996,2448.3105847583756,0.0004178528891799545,2.9010961598336293e-06,0.00021037699266989409,0.0041254042366958895,5.0,1.0,1.0
memory_intensive_and_allocation_heavy,huffman_coding,cpp,0.0026363474,0.2043267999999999,77.6719123,0.0001439441276878,0.0150303252777694,6.741043847719778,10,4.551912992997803e-05,0.0047530061850954,2.131705236585975,5.459983296885356,7.3560224492183375,intel,0.0005386764279303197,1856.4020034107648,0.000532527663444209,0.0003092174877211193,0.0004208725755826642,0.00426391854017771,9.0,3.0,3.0
memory_intensive_and_allocation_heavy,huffman_coding,go,0.0026866815,0.2150872999999999,83.3431659,0.0007826151711728,0.0179617848225367,13.449783925983798,10,0.0002474846472308,0.0056800150881059,4.253195124323032,29.12943611562449,8.350927657066103,intel,0.0005778710697949498,1730.4898138521407,0.000988940560496496,0.0003344698074767107,0.0006617051839866034,0.004497066214641572,16.0,4.0,4.0
memory_intensive_and_allocation_heavy,huffman_coding,java,0.0399011047,1.0453833,26.1877727,0.0020023190784486,0.0973620362416595,1.8936734598808536,10,0.0006331888890307,0.0307885792155503,0.5988321277834985,5.018204617399037,9.313525119605366,intel,0.041711948504931505,23.97394597573816,0.03620643071159778,0.019004725442648498,0.02760557807712314,0.02694303774473767,25.0,5.0,5.0
memory_intensive_and_allocation_heavy,huffman_coding,rust,0.0022800785,0.2052363999999999,90.2252405,0.0001294974860049,0.0123698175967868,6.852417100607206,10,4.095070070415294e-05,0.0039116797846676,2.1669245515405944,5.679518753629945,6.0271070808038205,intel,0.00046795510305739973,2136.9571428251725,0.0005711088791087939,0.00013047949137723246,0.0003507941852430132,0.0042354285267840455,8.0,2.0,2.0
memory_intensive_and_allocation_heavy,priority_queue,c,0.0020441406,0.1968444,96.4756974,8.455667743419853e-05,0.0064412872626517,5.838426585369144,10,2.673916920682297e-05,0.002036913881341,1.8462725961445996,4.136539210375183,3.272273563612569,intel,0.00040237762992264,2485.227621108701,0.00021515729395357405,1.2110844808350712e-05,0.00011363406938096238,0.0040273046490558245,3.0,1.0,1.0
memory_intensive_and_allocation_heavy,priority_queue,cpp,0.0026629041,0.2080562,78.6332795,0.000288271381491,0.0154286084689737,7.529269948632474,10,9.115941497550684e-05,0.004878954388892,2.38096421559376,10.825451111478785,7.4155965883130435,intel,0.0005540337080104199,1804.9443301763736,0.0006907123442923895,0.0003225408267706565,0.000506626585531523,0.004345941574656984,11.0,3.0,3.0
memory_intensive_and_allocation_heavy,priority_queue,go,0.0027101994,0.2087273999999999,79.4519241,0.0006234955198524,0.014616751510206,12.97027917406589,10,0.0001971665953644,0.0046222226764957,4.101562407829574,23.005522023671915,7.002794798481683,intel,0.0005656928742435597,1767.7436742281623,0.0007191816846112826,0.0003462685985702244,0.0005327251415907535,0.004366387615560825,12.0,4.0,4.0
memory_intensive_and_allocation_heavy,priority_queue,java,0.0376869002,0.949961,25.4739099,0.0054185691123167,0.1118741677203057,3.1127452380918417,10,0.0017135020053957,0.0353777181331853,0.9843364728213332,14.377858310343983,11.776711646089234,intel,0.0358010854008922,27.932114035153777,0.0321590380824084,0.017893872163494418,0.02502645512295141,0.024639180095230487,23.0,5.0,5.0
memory_intensive_and_allocation_heavy,priority_queue,rust,0.0023098054,0.2014522,87.2937588,0.0003268788603141,0.0290810713496673,5.583898067860675,10,0.0001033681717552,0.0091962422262815,1.7657836116653187,14.151792194880716,14.435717926965983,intel,0.00046531537940188,2149.080052512788,0.00041059982422981807,0.00014539330098428804,0.00027799656260705304,0.004159776948739549,6.0,2.0,2.0
memory_intensive_and_allocation_heavy,tree_traversal,c,0.0020822586,0.1917718,92.1625945,7.420812615310777e-05,0.0091541738968261,4.766341974629886,10,2.3466669953692958e-05,0.0028948039611229,1.5072496747094928,3.5638285347030263,4.773472375409818,intel,0.00039931847978747994,2504.266771055041,0.0,3.123441957066151e-05,1.5617209785330756e-05,0.003925664831007659,1.0,1.0,1.0
